,timestamp,force_z,vibration_x,vibration_y,tool_wear,experiment_tag,dataset_tag
86,42.573299999999996,165.08,-3.2506,-2.9345,0.12166995086264026,W1,nuaa
87,43.068299999999994,251.21,5.362,5.662000000000001,0.12171688090289742,W1,nuaa
88,43.5633,380.4,5.6974,6.3508,0.12176379544160798,W1,nuaa
89,44.058299999999996,567.01,9.0469,9.5937,0.12181069438933204,W1,nuaa
90,44.55329999999999,208.14,4.9906,5.5772,0.12185757765709812,W1,nuaa
91,45.0483,322.98,-2.114,-2.1223,0.12190444515642201,W1,nuaa
92,45.543299999999995,107.66,3.5982,3.6856,0.12195129679932727,W1,nuaa
93,46.03829999999999,122.02,9.3611,9.9317,0.1219981324983674,W1,nuaa
94,46.5333,351.69,1.3725,1.8255,0.12204495216664352,W1,nuaa
95,47.028299999999994,337.34,3.5725,3.6663,0.12209175571782814,W1,nuaa
96,47.5233,7.1774,-0.4748,-0.3566,0.12213854306618274,W1,nuaa
97,48.018299999999996,294.27,1.2433,1.6263,0.12218531412658214,W1,nuaa
98,48.513299999999994,380.4,2.7044,3.0424,0.12223206881453101,W1,nuaa
99,49.0083,337.34,2.4397,2.9306,0.1222788070461844,W1,nuaa
100,49.503299999999996,610.08,2.7353,3.2191,0.12232552873837252,W1,nuaa
101,49.99829999999999,480.89,1.3011,1.6051,0.12237223380861549,W1,nuaa
102,50.4933,610.08,10.851,11.512,0.12241892217514633,W1,nuaa
103,50.988299999999995,208.14,6.7531,7.3795,0.1224655937569328,W1,nuaa
104,51.48329999999999,136.37,6.9452,7.5794,0.12251224847369296,W1,nuaa
105,51.9783,308.63,-2.0542,-2.0857,0.12255888624592037,W1,nuaa
106,52.473299999999995,136.37,0.5031,0.9612,0.1226055069949014,W1,nuaa
107,52.96829999999999,351.69,3.8617,4.2253,0.12265211064273454,W1,nuaa
108,53.4633,509.6,1.7349,2.0362,0.12269869711235358,W1,nuaa
109,53.958299999999994,265.56,0.6856,1.0505,0.12274526632754407,W1,nuaa
110,54.4533,480.89,1.0846,1.5594,0.12279181821296631,W1,nuaa
111,54.948299999999996,78.95100000000002,2.7295,3.2191,0.12283835269417254,W1,nuaa
112,55.443299999999994,265.56,10.094,10.707,0.12288486969762838,W1,nuaa
113,55.9383,624.43,5.3093,5.5933,0.12293136915073301,W1,nuaa
114,56.433299999999996,351.69,0.0655,0.4395,0.12297785098183756,W1,nuaa
115,56.92829999999999,236.85,10.723,11.37,0.12302431512026565,W1,nuaa
116,57.4233,437.82,5.8767,6.4916,0.12307076149633367,W1,nuaa
117,57.918299999999995,122.02,12.035,12.737,0.12311719004136887,W1,nuaa
118,58.41329999999999,236.85,9.0322,9.5745,0.12316360068773019,W1,nuaa
119,58.9083,-50.242,9.5558,10.169,0.12320999336882821,W1,nuaa
120,59.403299999999994,366.05,8.4115,8.957,0.12325636801914223,W1,nuaa
121,59.8983,767.98,-3.9041,-3.7633,0.12330272457424325,W1,nuaa
122,60.393299999999996,179.43,-1.8717,-1.8653,0.12334906297081129,W1,nuaa
123,60.888299999999994,193.79,-2.6659,-2.2746,0.12339538314665428,W1,nuaa
124,61.3833,122.02,0.6747,1.1264,0.1234416850407299,W1,nuaa
125,61.878299999999996,78.95100000000002,4.3269,4.8717,0.12348796859316237,W1,nuaa
126,62.37329999999999,452.18,5.1088,5.7224,0.12353423374526383,W1,nuaa
127,62.8683,294.27,3.6644,3.8584,0.12358048043955197,W1,nuaa
128,63.363299999999995,523.95,6.2949,6.8051,0.12362670861977057,W1,nuaa
129,63.85829999999999,466.53,-1.909,-1.8891,0.1236729182309081,W1,nuaa
130,64.35329999999999,150.73,-5.3761,-5.2013,0.12371910921921654,W1,nuaa
131,64.8483,523.95,3.7119,3.8231,0.12376528153223337,W1,nuaa
132,65.3433,437.82,0.3508,0.7614,0.12381143511879579,W1,nuaa
133,65.8383,380.4,5.9043,6.5539,0.12385756992906394,W1,nuaa
134,66.33330000000001,265.56,5.1024,5.716,0.12390368591453917,W1,nuaa
135,66.8283,466.53,-2.752,-2.7629,0.12394978302808314,W1,nuaa
136,67.3233,107.66,-3.1125,-2.8542,0.12399586122393587,W1,nuaa
137,67.81830000000001,279.92,-6.8809,-6.6291,0.12404192045773488,W1,nuaa
138,68.3133,394.76,-1.4682,-1.1135,0.12408796068653737,W1,nuaa
139,68.8083,265.56,-1.8929,-1.8871,0.12413398186883577,W1,nuaa
140,69.30330000000001,222.5,-1.2825,-0.9426,0.1241799839645783,W1,nuaa
141,69.7983,165.08,0.1362,0.5166,0.12422596693518768,W1,nuaa
142,70.2933,495.24,-2.1319,-2.0947,0.12427193074358163,W1,nuaa
143,70.7883,366.05,3.658,3.9413,0.1243178753541901,W1,nuaa
144,71.2833,50.242,3.665,4.2118,0.12436380073297464,W1,nuaa
145,71.7783,-107.66,2.2123,2.5168,0.12440970684745041,W1,nuaa
146,72.2733,409.11,3.764,4.1328,0.1244555936667011,W1,nuaa
147,72.7683,35.887,2.218,2.8439,0.12450146116140128,W1,nuaa
148,73.2633,150.73,-2.7738,-2.4751,0.12454730930383462,W1,nuaa
149,73.7583,509.6,4.9058,5.0767,0.12459313806791303,W1,nuaa
150,74.2533,193.79,5.2791,5.9081,0.12463894742919579,W1,nuaa
151,74.7483,452.18,-1.1174,-0.8269,0.12468473736490958,W1,nuaa
152,75.2433,322.98,4.2517,4.8255,0.12473050785396766,W1,nuaa
153,75.73830000000001,193.79,-0.6123,-0.4266,0.12477625887698895,W1,nuaa
154,76.2333,122.02,2.4789,2.7282,0.12482199041631774,W1,nuaa
155,76.7283,64.597,5.1776,5.6158,0.12486770245604413,W1,nuaa
156,77.22330000000001,122.02,5.7925,6.3027,0.12491339498202078,W1,nuaa
157,77.7183,279.92,-1.384,-1.3172,0.12495906798188795,W1,nuaa
158,78.2133,394.76,4.6642,5.2932,0.12500472144508692,W1,nuaa
159,78.70830000000001,351.69,4.3301,4.688,0.12505035536288392,W1,nuaa
160,79.2033,208.14,0.0533,0.3386,0.12509596972838985,W1,nuaa
161,79.6983,624.43,-1.9032,-1.7728,0.12514156453657954,W1,nuaa
162,80.19330000000001,409.11,1.3982,1.8781,0.1251871397843106,W1,nuaa
163,80.6883,165.08,4.4155,4.8608,0.1252326954703455,W1,nuaa
164,81.18329999999999,366.05,6.2288,6.8848,0.1252782315953727,W1,nuaa
165,81.6783,150.73,4.6674,4.9655,0.12532374816202452,W1,nuaa
166,82.17329999999998,165.08,-4.375,-4.2195,0.12536924517489823,W1,nuaa
167,82.66829999999999,64.597,-3.3753,-3.2024,0.12541472264058018,W1,nuaa
168,83.16329999999999,251.21,6.126,6.6034,0.12546018056766065,W1,nuaa
169,83.65829999999998,122.02,3.764,3.8276,0.12550561896676218,W1,nuaa
170,84.15329999999999,236.85,4.2825,4.4483,0.12555103785055452,W1,nuaa
171,84.64829999999999,-7.1774,-7.3564,-7.0859,0.12559643723377736,W1,nuaa
172,85.14329999999998,35.887,-0.9792,-0.8340000000000001,0.12564181713326533,W1,nuaa
173,85.63829999999999,222.5,4.3481,4.7149,0.12568717756796588,W1,nuaa
174,86.13329999999999,279.92,0.5751,0.7762,0.12573251855896225,W1,nuaa
175,86.62829999999998,64.597,-3.5802,-3.3097,0.125777840129496,W1,nuaa
176,87.12329999999999,150.73,-3.133,-2.8946,0.1258231423049886,W1,nuaa
177,87.61829999999999,394.76,8.8715,9.4806,0.12586842511306562,W1,nuaa
178,88.1133,523.95,11.816,12.485,0.12591368858357688,W1,nuaa
179,88.60829999999999,595.72,-7.0024,-6.8629,0.1259589327486218,W1,nuaa
180,89.10329999999999,351.69,4.9739,5.6087,0.12600415764257053,W1,nuaa
181,89.5983,236.85,-5.396,-5.2772,0.12604936330208827,W1,nuaa
182,90.09329999999999,337.34,4.9148,5.1763,0.1260945497661606,W1,nuaa
183,90.58829999999999,122.02,4.7111,5.0671,0.1261397170761141,W1,nuaa
184,91.0833,480.89,-1.704,-1.6449,0.1261848652756455,W1,nuaa
185,91.57829999999998,7.1774,5.353,5.8767,0.12622999441083976,W1,nuaa
186,92.07329999999999,150.73,3.3174,3.4504,0.12627510453020022,W1,nuaa
187,92.5683,179.43,-5.5933,-5.396,0.12632019568467365,W1,nuaa
188,93.06329999999998,107.66,0.4067,0.6753,0.12636526792767194,W1,nuaa
189,93.55829999999999,-107.66,1.508,1.9996,0.126410321315102,W1,nuaa
190,94.0533,165.08,0.6567,0.8867,0.1264553559053896,W1,nuaa
191,94.54829999999998,64.597,3.3168,3.6984,0.12650037175950793,W1,nuaa
192,95.04329999999999,509.6,6.4112,6.8244,0.12654536894100296,W1,nuaa
193,95.53829999999999,294.27,6.9818,7.6603,0.12659034751602097,W1,nuaa
194,96.03329999999998,337.34,-2.6286,-2.5984,0.1266353075533398,W1,nuaa
195,96.52829999999999,710.56,1.6391,1.8801,0.12668024912439052,W1,nuaa
196,97.02329999999999,394.76,2.6479,3.2127,0.1267251723032937,W1,nuaa
197,97.51829999999998,35.887,8.5682,9.0379,0.1267700771668822,W1,nuaa
198,98.01329999999999,423.47,5.8548,6.1819,0.12681496379473609,W1,nuaa
199,98.50829999999999,-50.242,6.4601,6.9786,0.1268598322692087,W1,nuaa
200,99.00329999999998,150.73,8.3472,8.8786,0.12690468267546118,W1,nuaa
201,99.49829999999999,208.14,2.8567,2.9396,0.12694951510148994,W1,nuaa
202,99.99329999999999,423.47,-5.4468,-5.2534,0.12699432963816118,W1,nuaa
203,100.4883,437.82,-0.7486,-0.6258,0.1270391263792427,W1,nuaa
204,100.98329999999999,179.43,6.8315,7.5048,0.12708390542143622,W1,nuaa
205,101.47829999999999,21.532,1.7978,2.2649,0.12712866686441063,W1,nuaa
206,101.9733,150.73,0.7922,1.0666,0.12717341081083952,W1,nuaa
207,102.46829999999999,452.18,4.697,5.22,0.12721813736643045,W1,nuaa
208,102.96329999999999,423.47,-0.07,0.363,0.1272628466399658,W1,nuaa
209,103.4583,567.01,-6.3978,-6.2005,0.1273075387433362,W1,nuaa
210,103.95329999999998,-35.887,4.5575,5.0593,0.12735221379157766,W1,nuaa
211,103.9665,401.93,3.4318,3.7833,0.12735340489381788,W1,nuaa
212,104.4615,0.0,6.3219,6.5192,0.12739806255513256,W1,nuaa
213,104.9565,-258.39,4.4432,4.8422,0.1274427034039387,W1,nuaa
214,105.4515,57.419,-2.9171,-2.9743,0.12748732756360137,W1,nuaa
215,105.9465,14.355,-2.8419,-2.8574,0.12753193515946848,W1,nuaa
216,106.4415,229.68,-1.6822,-1.4155,0.12757652631889424,W1,nuaa
217,106.9365,-301.45,2.1024,2.5644,0.12762110117126133,W1,nuaa
218,107.4315,-229.68,-1.5305,-1.2876,0.1276656598480023,W1,nuaa
219,107.9265,-14.355,3.5982,3.8083,0.1277102024826237,W1,nuaa
220,108.4215,14.355,0.4209,0.8482,0.12775472921073094,W1,nuaa
221,108.9165,-157.9,4.0917,4.4007,0.1277992401700503,W1,nuaa
222,109.4115,387.58,5.1769,5.5021,0.12784373550045267,W1,nuaa
223,109.9065,-57.419,-0.7261,-0.338,0.12788821534398231,W1,nuaa
224,110.4015,71.774,3.5391,3.4941,0.12793267984487755,W1,nuaa
225,110.8965,-100.48,5.3986,5.7102,0.12797712914959872,W1,nuaa
226,111.3915,43.06399999999999,-2.8535,-2.6967,0.12802156340685467,W1,nuaa
227,111.8865,-272.74,-1.8974,-1.5781,0.1280659827676276,W1,nuaa
228,112.3815,-71.774,1.8576,2.2682,0.12811038738520392,W1,nuaa
229,112.8765,272.74,6.5603,6.9208,0.12815477741519837,W1,nuaa
230,113.3715,100.48,5.193,5.4911,0.1281991530155841,W1,nuaa
231,113.8665,129.19,-2.8657,-2.5714,0.12824351434672285,W1,nuaa
232,114.3615,28.71,-2.8946,-2.6126,0.1282878615713922,W1,nuaa
233,114.8565,100.48,-2.8143,-2.9705,0.12833219485481737,W1,nuaa
234,115.3515,-373.22,4.8659,5.1236,0.12837651436470254,W1,nuaa
235,115.8465,-43.06399999999999,6.9645,7.3873,0.12842082027126175,W1,nuaa
236,116.3415,-258.39,5.0465,5.5515,0.1284651127472518,W1,nuaa
237,116.8365,-114.84,0.8372,1.2227,0.12850939196800498,W1,nuaa
238,117.3315,28.71,7.5485,7.9707,0.12855365811146294,W1,nuaa
239,117.8265,86.12899999999998,5.0433,5.5451,0.12859791135821302,W1,nuaa
240,118.3215,-43.06399999999999,1.1444,1.5851,0.12864215189151965,W1,nuaa
241,118.8165,-143.55,4.3532,4.8544,0.1286863798973679,W1,nuaa
242,119.3115,28.71,4.4322,4.9861,0.12873059556449257,W1,nuaa
243,119.8065,229.68,4.1893,4.7079,0.12877479908442196,W1,nuaa
244,120.3015,143.55,1.021,1.4123,0.12881899065151578,W1,nuaa
245,120.7965,244.03,-3.1921,-2.8876,0.12886317046300397,W1,nuaa
246,121.2915,-200.97,-3.1529,-2.867,0.1289073387190287,W1,nuaa
247,121.7865,14.355,3.5262,3.9799,0.1289514956226866,W1,nuaa
248,122.2815,-43.06399999999999,6.2455,6.6104,0.12899564138007202,W1,nuaa
249,122.7765,-57.419,-3.9882,-3.7968,0.12903977620032053,W1,nuaa
250,123.2715,-215.32,2.2804,2.6460000000000004,0.12908390029565514,W1,nuaa
251,123.7665,28.71,4.4007,4.6449,0.12912801388143247,W1,nuaa
252,124.2615,43.06399999999999,-3.4928,-3.6117,0.12917211717619054,W1,nuaa
253,124.7565,172.26,3.4511,3.685,0.12921621040169776,W1,nuaa
254,125.2515,28.71,1.7554,2.1101,0.12926029378300435,W1,nuaa
255,125.7465,0.0,1.9906,2.2135,0.1293043675484912,W1,nuaa
256,126.2415,330.16,0.6252,0.7383,0.12934843192992576,W1,nuaa
257,126.7365,-229.68,7.0262,7.289,0.1293924871625157,W1,nuaa
258,127.2315,28.71,-4.6211,-4.6674,0.12943653348496215,W1,nuaa
259,127.7265,14.355,-0.5770000000000001,-0.4626,0.12948057113952138,W1,nuaa
260,128.2215,114.84,-1.1122,-1.1135,0.1295246003720597,W1,nuaa
261,128.7165,57.419,3.3836,3.7486,0.1295686214321172,W1,nuaa
262,129.2115,-14.355,-2.4802,-2.6004,0.12961263457296557,W1,nuaa
263,129.7065,186.61,2.3902,2.6408,0.129656640051677,W1,nuaa
264,130.2015,229.68,-6.2435,-6.135,0.12970063812918556,W1,nuaa
265,130.6965,100.48,9.8353,10.335,0.12974462907035564,W1,nuaa
266,131.1915,143.55,-0.2352,0.1349,0.12978861314405266,W1,nuaa
267,131.6865,-143.55,-3.6952,-3.4575,0.1298325906232105,W1,nuaa
268,132.1815,-57.419,-2.1699,-1.8608,0.12987656178490842,W1,nuaa
269,132.6765,-28.71,-0.9265,-0.5802,0.12992052691044328,W1,nuaa
270,133.1715,157.9,4.2131,4.2163,0.12996448628540777,W1,nuaa
271,133.6665,244.03,4.0326,4.4907,0.13000844019976884,W1,nuaa
272,134.1615,272.74,0.0084,0.3232,0.13005238894794935,W1,nuaa
273,134.6565,-157.9,1.2099,1.5138,0.1300963328289122,W1,nuaa
274,135.1515,-387.58,6.2737,6.4903,0.130140272146246,W1,nuaa
275,135.6465,-330.16,-0.1298,-0.0431,0.1301842072082524,W1,nuaa
276,136.1415,114.84,4.4933,5.0336,0.13022813832803934,W1,nuaa
277,136.6365,-200.97,-1.0204,-0.8694,0.13027206582361212,W1,nuaa
278,137.1315,-57.419,4.6154,4.7869,0.13031599001797023,W1,nuaa
279,137.6265,-401.93,-2.6093,-2.7462,0.13035991123920762,W1,nuaa
280,138.1215,200.97,9.6021,10.108,0.13040382982061227,W1,nuaa
281,138.6165,143.55,4.1399,4.4676,0.13044774610077212,W1,nuaa
282,139.1115,114.84,3.6239,3.6188,0.1304916604236821,W1,nuaa
283,139.6065,315.81,-3.0116,-3.2146,0.1305355731388538,W1,nuaa
284,140.1015,-43.06399999999999,-1.6944,-1.837,0.13057948460143204,W1,nuaa
285,140.5965,-86.12899999999998,1.4187,1.8422,0.1306233951723081,W1,nuaa
286,141.0915,-143.55,5.4462,5.7616,0.13066730521824443,W1,nuaa
287,141.5865,114.84,1.0191,1.5074,0.13071121511199515,W1,nuaa
288,142.0815,186.61,0.9979,1.4412,0.13075512523243465,W1,nuaa
289,142.5765,-28.71,1.4168,1.8389,0.13079903596468942,W1,nuaa
290,143.0715,100.48,2.3208,2.7655,0.13084294770027333,W1,nuaa
291,143.5665,200.97,-2.937,-2.9859,0.13088686083722464,W1,nuaa
292,144.0615,-100.48,-3.6091,-3.6682,0.1309307757802512,W1,nuaa
293,144.5565,143.55,4.677,5.0683,0.1309746929408771,W1,nuaa
294,145.0515,157.9,4.4631,4.8743,0.13101861273759383,W1,nuaa
295,145.5465,71.774,3.6798,4.0955,0.13106253559601583,W1,nuaa
296,146.0415,-28.71,-0.2332,-0.052000000000000005,0.13110646194904213,W1,nuaa
297,146.5365,-143.55,-0.746,-0.7576,0.13115039223702152,W1,nuaa
298,147.0315,172.26,-0.6862,-0.462,0.13119432690792104,W1,nuaa
299,147.5265,157.9,-0.4035,-0.1459,0.13123826641750355,W1,nuaa
300,148.0215,28.71,9.5989,10.133,0.13128221122950598,W1,nuaa
301,148.5165,-287.1,-5.7745,-5.6832,0.1313261618158271,W1,nuaa
302,149.0115,100.48,-0.8366,-0.5854,0.13137011865671686,W1,nuaa
303,149.5065,0.0,4.2382,4.26,0.13141408224097254,W1,nuaa
304,150.0015,287.1,8.292,8.7649,0.13145805306614347,W1,nuaa
305,150.4965,-114.84,5.0857,5.6389,0.13150203163873928,W1,nuaa
306,150.9915,57.419,3.9388,3.9439,0.1315460184744426,W1,nuaa
307,151.4865,28.71,5.7347,6.0913,0.13159001409833193,W1,nuaa
308,151.9815,-229.68,1.2523,1.6828,0.1316340190451096,W1,nuaa
309,152.4765,-272.74,1.3667,1.7554,0.13167803385933358,W1,nuaa
310,152.9715,-86.12899999999998,-0.1426,0.1677,0.13172205909566245,W1,nuaa
311,153.4665,-43.06399999999999,2.7122,3.1664,0.13176609531910027,W1,nuaa
312,153.9615,-229.68,1.6937,1.8762,0.13181014310525405,W1,nuaa
313,154.4565,-143.55,0.4736,0.5866,0.13185420304059675,W1,nuaa
314,154.9515,43.06399999999999,1.4374,1.5967,0.13189827572273782,W1,nuaa
315,155.4465,-200.97,0.0084,0.1465,0.1319423617607025,W1,nuaa
316,155.9415,-57.419,4.6263,4.9655,0.13198646177521803,W1,nuaa
317,156.4365,-186.61,0.4009,0.5217,0.13203057639901059,W1,nuaa
318,156.9315,-244.03,-1.5845,-1.5941,0.13207470627710638,W1,nuaa
319,157.4265,258.39,2.9486,3.1639,0.13211885206714785,W1,nuaa
320,157.9215,172.26,0.6438,0.9143,0.13216301443971396,W1,nuaa
321,158.4165,143.55,-7.8364,-7.8287,0.13220719407864928,W1,nuaa
322,158.9115,-28.71,-3.4948,-3.6663,0.13225139168140812,W1,nuaa
323,159.4065,114.84,-0.9111,-0.6727,0.1322956079594017,W1,nuaa
324,159.9015,330.16,-3.3476,-3.5005,0.1323398436383606,W1,nuaa
325,160.3965,-71.774,4.731,4.7927,0.13238409945870275,W1,nuaa
326,160.8915,-215.32,6.9805,7.5466,0.1324283761759173,W1,nuaa
327,161.3865,172.26,-6.0058,-5.851,0.1324726745609515,W1,nuaa
328,161.8815,-157.9,-4.6346,-4.4823,0.13251699540061582,W1,nuaa
329,162.3765,229.68,9.0527,9.586,0.1325613394979977,W1,nuaa
330,162.8715,172.26,-0.4254,-0.1324,0.13260570767288227,W1,nuaa
331,163.3665,244.03,5.93,6.4781,0.1326501007621902,W1,nuaa
332,163.8615,315.81,4.2889,4.3101,0.1326945196204243,W1,nuaa
333,164.3565,-114.84,-3.3271,-3.5391,0.13273896512012787,W1,nuaa
334,164.8515,445.0,-2.8927,-3.0932,0.1327834381523568,W1,nuaa
335,165.3465,-301.45,-0.9934,-0.8340000000000001,0.1328279396271593,W1,nuaa
336,165.8415,172.26,-3.3675,-3.5879,0.13287247047407227,W1,nuaa
337,166.3365,-43.06399999999999,-6.0733,-5.9512,0.13291703164262939,W1,nuaa
338,166.8315,57.419,-3.0913,-3.3155,0.1329616241028751,W1,nuaa
339,167.3265,401.93,6.6355,7.2144,0.13300624884590115,W1,nuaa
340,167.8215,200.97,2.9775,3.2467,0.13305090688438803,W1,nuaa
341,168.3165,-57.419,-1.2485,-1.0088,0.13309559925315811,W1,nuaa
342,168.8115,272.74,-2.824,-2.9672,0.1331403270097466,W1,nuaa
343,169.3065,-301.45,5.6132,6.1517,0.133185091234978,W1,nuaa
344,169.8015,14.355,1.7997,2.0452,0.13322989303355995,W1,nuaa
345,170.2965,0.0,8.9338,9.3913,0.13327473353468305,W1,nuaa
346,170.7915,100.48,-0.3605,-0.2223,0.13331961389263736,W1,nuaa
347,171.2865,-330.16,4.5607,4.8479,0.13336453528743442,W1,nuaa
